FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,HOLIDAY,DEP_DELAY_NEW,DISTANCE,aver_temp,total_snow,aver_wind_speed,precipitation,aver_visibility,label
2018-01-15,AA,680,PHX,AZ,DCA,VA,1356,1425.0,1,29.0,1979.0,18.5,0.0,5.38,0.0,10.0,1.0
2018-01-15,9E,3286,ATL,GA,AEX,LA,1310,1400.0,1,50.0,500.0,3.0,0.0,5.63,0.0,10.0,1.0
2018-01-15,AA,2357,ORD,IL,PIT,PA,835,903.0,1,28.0,413.0,-8.5,1.1,15.63,1.4,6.38,1.0
2018-01-15,UA,2403,ORD,IL,GRR,MI,1402,1419.0,1,17.0,137.0,-8.5,1.1,15.63,1.4,6.38,1.0
2018-01-15,OO,5912,LNK,NE,DEN,CO,1250,1305.0,1,15.0,423.0,-12.5,0.0,25.38,0.0,10.0,1.0
2018-01-15,B6,993,BOS,MA,DEN,CO,1937,2027.0,1,50.0,1754.0,-8.0,0.1,15.25,0.1,9.38,1.0
2018-01-15,AA,2269,BDL,CT,ORD,IL,724,758.0,1,34.0,783.0,-9.5,0.0,9.88,0.0,10.0,1.0
2018-01-15,MQ,3420,ORD,IL,COU,MO,1020,1116.0,1,56.0,315.0,-8.5,1.1,15.63,1.4,6.38,1.0
2018-01-15,G4,672,SFB,FL,PSM,NH,1548,1614.0,1,26.0,1144.0,12.5,0.0,15.5,0.0,10.0,1.0
2018-01-15,OH,5623,PIT,PA,CLT,NC,1343,1403.0,1,20.0,366.0,-7.5,0.5,8.63,0.5,8.0,1.0
2018-01-15,YX,4442,ATL,GA,LGA,NY,2021,2038.0,1,17.0,762.0,3.0,0.0,5.63,0.0,10.0,1.0
2018-01-15,UA,912,EWR,NJ,SFO,CA,1251,1307.0,1,16.0,2565.0,-5.0,0.0,14.88,0.0,10.0,1.0
2018-01-15,EV,4295,IAH,TX,CMH,OH,1220,1243.0,1,23.0,986.0,11.5,0.0,10.13,0.1,10.0,1.0
2018-01-15,9E,3513,PIT,PA,MSP,MN,1719,1754.0,1,35.0,726.0,-7.5,0.5,8.63,0.5,8.0,1.0
2018-01-15,G4,676,SFB,FL,FNT,MI,1441,1550.0,1,69.0,988.0,12.5,0.0,15.5,0.0,10.0,1.0
2018-01-15,OH,5030,DTW,MI,CLT,NC,1701,1722.0,1,21.0,500.0,-8.0,0.3,13.0,0.3,9.0,1.0
2018-01-15,OH,5020,DCA,VA,HSV,AL,1659,1730.0,1,31.0,613.0,-4.5,0.0,6.0,0.0,10.0,1.0
2018-01-15,WN,5808,MEM,TN,HOU,TX,1935,1953.0,1,18.0,484.0,0.0,0.4,11.38,0.5,9.0,1.0
2018-01-15,WN,157,MDW,IL,CVG,KY,2110,2133.0,1,23.0,249.0,-8.5,0.1,18.38,0.1,9.38,1.0
2018-01-15,AS,649,PHX,AZ,SEA,WA,2029,2055.0,1,26.0,1107.0,18.5,0.0,5.38,0.0,10.0,1.0
2018-01-15,DL,2666,BOS,MA,LGA,NY,800,1111.0,1,191.0,184.0,-8.0,0.1,15.25,0.1,9.38,1.0
2018-01-15,DL,2056,LGA,NY,FLL,FL,1755,2101.0,1,186.0,1076.0,-4.5,0.0,16.5,0.0,10.0,1.0
2018-01-15,AA,155,DCA,VA,ORD,IL,1007,1043.0,1,36.0,612.0,-4.5,0.0,6.0,0.0,10.0,1.0
2018-01-15,9E,3290,AZO,MI,MSP,MN,700,716.0,1,16.0,426.0,-8.0,0.6,16.5,0.7,6.75,1.0
2018-01-15,WN,595,RSW,FL,MKE,WI,845,901.0,1,16.0,1183.0,14.5,0.0,19.0,0.0,10.0,1.0
2018-01-15,WN,756,STL,MO,MCI,MO,1345,1400.0,1,15.0,237.0,-7.0,0.7,19.0,0.71,8.63,1.0
2018-01-15,DL,2463,ICT,KS,ATL,GA,1110,1810.0,1,420.0,782.0,-4.5,0.0,23.88,1.9,8.63,1.0
2018-01-15,WN,1370,ONT,CA,PHX,AZ,700,718.0,1,18.0,325.0,19.5,0.0,4.13,0.0,10.0,1.0
2018-01-15,VX,1174,SFO,CA,EWR,NJ,750,811.0,1,21.0,2565.0,13.5,0.0,4.38,0.0,10.0,1.0
2018-01-15,OO,3179,TUL,OK,ORD,IL,1224,1343.0,1,79.0,585.0,-3.0,0.0,20.63,0.1,8.75,1.0
2018-01-16,WN,563,DAL,TX,AUS,TX,2230,2248.0,0,18.0,189.0,-4.5,0.0,22.75,0.0,10.0,1.0
2018-01-16,DL,2564,ATL,GA,PBI,FL,1249,1356.0,0,67.0,545.0,4.0,0.3,8.63,0.3,9.0,1.0
2018-01-16,DL,1868,ATL,GA,AUS,TX,815,948.0,0,93.0,813.0,4.0,0.3,8.63,0.3,9.0,1.0
2018-01-16,WN,3,DAL,TX,HOU,TX,730,808.0,0,38.0,239.0,-4.5,0.0,22.75,0.0,10.0,1.0
2018-01-16,DL,2986,ATL,GA,IND,IN,913,931.0,0,18.0,432.0,4.0,0.3,8.63,0.3,9.0,1.0
2018-01-16,YV,5909,BUR,CA,PHX,AZ,650,710.0,0,20.0,369.0,17.0,0.0,3.0,0.0,10.0,1.0
2018-01-16,YX,5967,LGA,NY,ORD,IL,1015,1200.0,0,105.0,733.0,-1.0,0.0,6.88,0.0,10.0,1.0
2018-01-16,OO,3099,CID,IA,ORD,IL,1123,1454.0,0,211.0,196.0,-15.5,0.0,19.0,0.0,10.0,1.0
2018-01-16,DL,2312,ATL,GA,GPT,MS,855,955.0,0,60.0,352.0,4.0,0.3,8.63,0.3,9.0,1.0
2018-01-16,WN,433,DEN,CO,EWR,NJ,1110,1150.0,0,40.0,1605.0,-7.0,0.0,8.25,0.0,10.0,1.0
2018-01-16,OH,5664,DCA,VA,CLE,OH,1530,1650.0,0,80.0,310.0,0.0,0.0,4.0,0.0,10.0,1.0
2018-01-16,OO,7363,ABR,SD,MSP,MN,1309,1341.0,0,32.0,257.0,-19.0,0.0,11.38,0.0,10.0,1.0
2018-01-16,OO,5256,SFO,CA,MCI,MO,820,847.0,0,27.0,1499.0,14.0,0.0,3.88,0.5,8.0,1.0
2018-01-16,9E,3800,EWR,NJ,MSP,MN,1850,2010.0,0,80.0,1008.0,-1.5,0.1,6.0,0.3,9.0,1.0
2018-01-16,WN,25,BOS,MA,BWI,MD,1940,2035.0,0,55.0,369.0,-4.0,0.0,6.13,0.0,10.0,1.0
2018-01-16,OO,3149,CLE,OH,ORD,IL,1152,1229.0,0,37.0,316.0,-11.5,0.1,14.5,0.1,8.38,1.0
2018-01-16,MQ,3455,ORD,IL,CMH,OH,1329,1417.0,0,48.0,296.0,-9.0,0.7,14.88,0.71,8.0,1.0
2018-01-16,WN,757,DCA,VA,TPA,FL,900,1017.0,0,77.0,814.0,0.0,0.0,4.0,0.0,10.0,1.0
2018-01-17,NK,887,EWR,NJ,FLL,FL,2120,2245.0,0,85.0,1065.0,-2.0,2.0,14.0,3.4,8.25,1.0
2018-01-17,OH,5082,ILM,NC,CLT,NC,930,1028.0,0,58.0,185.0,6.0,2.3,9.38,2.8,9.0,1.0
2018-01-17,DL,882,ATL,GA,TUL,OK,822,916.0,0,54.0,674.0,-5.5,1.1,18.88,1.3,9.0,1.0
2018-01-17,WN,693,LIT,AR,DAL,TX,1015,1036.0,0,21.0,296.0,-7.5,0.0,6.25,0.0,10.0,1.0
2018-01-17,DL,1871,SAT,TX,ATL,GA,1755,2001.0,0,126.0,874.0,-0.5,0.0,10.75,0.0,10.0,1.0
2018-01-17,YX,4514,IND,IN,CLT,NC,1201,1419.0,0,138.0,427.0,-13.5,0.0,11.0,0.0,4.25,1.0
2018-01-17,AA,2019,BNA,TN,CLT,NC,1247,1459.0,0,132.0,328.0,-12.0,0.1,9.38,0.1,10.0,1.0
2018-01-17,WN,441,SAT,TX,STL,MO,1610,1704.0,0,54.0,786.0,-0.5,0.0,10.75,0.0,10.0,1.0
2018-01-17,YV,6095,IAH,TX,MFE,TX,1208,1344.0,0,96.0,316.0,-2.5,0.0,11.63,0.0,10.0,1.0
2018-01-17,EV,5574,ATL,GA,EYW,FL,1220,1530.0,0,190.0,646.0,-5.5,1.1,18.88,1.3,9.0,1.0
2018-01-17,AA,1921,CLT,NC,JAX,FL,2030,2057.0,0,27.0,328.0,-2.0,3.2,11.88,4.0,7.0,1.0
2018-01-17,WN,2086,ATL,GA,MSY,LA,1930,1950.0,0,20.0,425.0,-5.5,1.1,18.88,1.3,9.0,1.0
2018-01-17,WN,1234,DAL,TX,TUL,OK,2200,2222.0,0,22.0,237.0,-4.0,0.0,7.13,0.0,10.0,1.0
2018-01-17,AA,2134,BOS,MA,DCA,VA,2100,2137.0,0,37.0,399.0,0.0,1.2,6.63,3.1,4.25,1.0
2018-01-17,NK,689,DTW,MI,RSW,FL,2021,2037.0,0,16.0,1084.0,-9.0,0.0,16.38,0.0,10.0,1.0
2018-01-17,DL,1453,ATL,GA,DEN,CO,1421,1558.0,0,97.0,1199.0,-5.5,1.1,18.88,1.3,9.0,1.0
2018-01-17,DL,697,DFW,TX,ATL,GA,1800,2112.0,0,192.0,731.0,-4.0,0.0,6.38,0.0,10.0,1.0
2018-01-17,OO,5404,ORD,IL,PBI,FL,738,845.0,0,67.0,1144.0,-10.0,0.0,16.5,0.0,10.0,1.0
2018-01-17,WN,248,AUS,TX,BOS,MA,1010,1040.0,0,30.0,1698.0,-3.0,0.0,10.63,0.0,10.0,1.0
2018-01-17,WN,1345,SJC,CA,RNO,NV,1755,1839.0,0,44.0,188.0,15.0,0.0,3.0,0.0,10.0,1.0
2018-01-17,B6,574,TPA,FL,EWR,NJ,1038,1057.0,0,19.0,997.0,12.5,0.0,15.0,0.0,10.0,1.0
2018-01-17,DL,2228,DTW,MI,MCO,FL,1805,2245.0,0,280.0,957.0,-9.0,0.0,16.38,0.0,10.0,1.0
2018-01-17,AA,1723,CLT,NC,RIC,VA,1759,1937.0,0,98.0,257.0,-2.0,3.2,11.88,4.0,7.0,1.0
2018-01-17,DL,2075,ATL,GA,MCI,MO,1025,1541.0,0,316.0,692.0,-5.5,1.1,18.88,1.3,9.0,1.0
2018-01-17,9E,3870,LGA,NY,BTV,VT,2155,2245.0,0,50.0,258.0,-1.0,0.0,14.5,0.3,9.0,1.0
2018-01-17,DL,2142,EWR,NJ,ATL,GA,943,1149.0,0,126.0,746.0,-2.0,2.0,14.0,3.4,8.25,1.0
2018-01-17,AA,148,RDU,NC,CLT,NC,700,816.0,0,76.0,130.0,-1.5,3.6,12.25,5.8,6.88,1.0
2018-01-17,WN,940,BWI,MD,PVD,RI,1420,1449.0,0,29.0,327.0,-3.5,0.0,17.63,0.0,10.0,1.0
2018-01-17,DL,894,FNT,MI,ATL,GA,600,901.0,0,181.0,645.0,-10.0,0.0,19.13,0.0,9.0,1.0
2018-01-17,AA,2212,RDU,NC,DFW,TX,1155,1225.0,0,30.0,1061.0,-1.5,3.6,12.25,5.8,6.88,1.0
2018-01-17,EV,5551,HPN,NY,ATL,GA,704,1021.0,0,197.0,780.0,-1.5,1.6,10.75,2.9,5.75,1.0
2018-01-17,AA,1366,LGA,NY,MIA,FL,1629,1928.0,0,179.0,1096.0,-1.0,0.0,14.5,0.3,9.0,1.0
2018-01-17,OO,3163,PHX,AZ,LBB,TX,2000,2115.0,0,75.0,588.0,16.0,0.0,9.25,0.0,10.0,1.0
2018-01-17,9E,3702,HPN,NY,DTW,MI,1629,1650.0,0,21.0,505.0,-1.5,1.6,10.75,2.9,5.75,1.0
2018-01-17,DL,1816,DEN,CO,ATL,GA,1052,1412.0,0,200.0,1199.0,-0.5,0.0,4.88,0.0,10.0,1.0
2018-01-17,UA,1788,MCO,FL,IAH,TX,1150,1209.0,0,19.0,854.0,14.5,0.0,13.0,0.0,7.0,1.0
2018-01-17,NK,345,MSP,MN,PHX,AZ,959,1024.0,0,25.0,1276.0,-12.5,0.0,16.13,0.0,10.0,1.0
2018-01-17,WN,879,LAS,NV,DEN,CO,1340,1411.0,0,31.0,628.0,11.5,0.0,3.13,0.0,10.0,1.0
2018-01-18,UA,775,DEN,CO,LAS,NV,1603,1618.0,0,15.0,628.0,7.5,0.0,10.88,0.0,10.0,1.0
2018-01-18,OO,3463,ONT,CA,PDX,OR,1152,1216.0,0,24.0,838.0,21.0,0.0,5.25,0.0,10.0,1.0
2018-01-18,WN,1896,PHX,AZ,SJC,CA,1230,1311.0,0,41.0,621.0,17.0,0.0,6.13,0.0,10.0,1.0
2018-01-18,F9,1101,MIA,FL,LAS,NV,700,725.0,0,25.0,2174.0,12.5,0.0,23.13,0.0,10.0,1.0
2018-01-18,AA,1910,PBI,FL,CLT,NC,650,815.0,0,85.0,590.0,11.0,0.0,25.63,0.0,10.0,1.0
2018-01-18,OO,4276,GTF,MT,SLC,UT,1322,1441.0,0,79.0,463.0,3.5,0.0,19.25,0.8,9.88,1.0
2018-01-18,WN,1848,MDW,IL,OAK,CA,1930,1950.0,0,20.0,1844.0,-4.5,0.0,23.13,0.0,10.0,1.0
2018-01-18,9E,4051,JFK,NY,RDU,NC,808,832.0,0,24.0,427.0,-2.5,0.0,22.38,0.0,10.0,1.0
2018-01-18,WN,6239,BUF,NY,TPA,FL,1810,1925.0,0,75.0,1053.0,-7.5,0.0,27.0,0.1,9.0,1.0
2018-01-18,UA,223,SFO,CA,DEN,CO,1051,1119.0,0,28.0,967.0,13.0,0.0,12.13,0.7,8.0,1.0
2018-01-18,B6,933,MCO,FL,SJU,PR,2127,2147.0,0,20.0,1189.0,4.5,0.0,11.88,0.0,10.0,1.0
2018-01-18,WN,5389,FLL,FL,EWR,NJ,1935,2002.0,0,27.0,1065.0,12.5,0.0,25.5,0.0,10.0,1.0
2018-01-18,OO,4597,ROA,VA,ATL,GA,1400,1635.0,0,155.0,357.0,-5.0,0.0,11.13,0.0,10.0,1.0
2018-01-18,DL,2742,ATL,GA,FAY,NC,2029,2052.0,0,23.0,331.0,-2.0,0.0,11.75,0.0,10.0,1.0
2018-01-18,DL,1267,BNA,TN,ATL,GA,1205,1243.0,0,38.0,214.0,-6.0,0.0,6.5,0.0,10.0,1.0
2018-01-18,F9,774,LAS,NV,DEN,CO,1117,1549.0,0,272.0,628.0,11.5,0.0,3.88,0.0,10.0,1.0
2018-01-18,UA,1795,IAH,TX,DFW,TX,1504,1611.0,0,67.0,224.0,2.0,0.0,6.38,0.0,10.0,1.0
2018-01-18,DL,1403,ATL,GA,ECP,FL,1720,1920.0,0,120.0,240.0,-2.0,0.0,11.75,0.0,10.0,1.0
2018-01-18,B6,814,FLL,FL,HPN,NY,1933,2032.0,0,59.0,1097.0,12.5,0.0,25.5,0.0,10.0,1.0
2018-01-18,WN,6258,PHX,AZ,BUR,CA,2125,2232.0,0,67.0,369.0,17.0,0.0,6.13,0.0,10.0,1.0
2018-01-18,DL,1733,ATL,GA,ECP,FL,1109,1309.0,0,120.0,240.0,-2.0,0.0,11.75,0.0,10.0,1.0
2018-01-18,HA,16,HNL,HI,SAN,CA,1505,1520.0,0,15.0,2614.0,23.0,0.0,33.38,0.0,10.0,1.0
2018-01-18,YV,6242,TUL,OK,IAH,TX,1840,2141.0,0,181.0,429.0,1.0,0.0,18.5,0.0,10.0,1.0
2018-01-18,9E,3481,TYS,TN,ATL,GA,545,819.0,0,154.0,152.0,-5.0,0.0,3.75,0.0,10.0,1.0
2018-01-18,EV,5501,DTW,MI,CLE,OH,835,1004.0,0,89.0,95.0,-7.0,0.0,21.63,0.0,10.0,1.0
2018-01-18,AA,1805,JAX,FL,CLT,NC,846,905.0,0,19.0,328.0,3.5,0.0,11.75,0.0,10.0,1.0
2018-01-18,WN,6258,SAT,TX,PHX,AZ,1920,2028.0,0,68.0,843.0,3.5,0.0,5.25,0.1,10.0,1.0
2018-01-18,DL,1920,ATL,GA,EWR,NJ,922,938.0,0,16.0,746.0,-2.0,0.0,11.75,0.0,10.0,1.0
2018-01-18,AS,330,SEA,WA,SJC,CA,1400,1520.0,0,80.0,696.0,6.0,0.0,10.5,4.0,9.0,1.0
2018-01-18,DL,955,SLC,UT,SNA,CA,1650,1712.0,0,22.0,588.0,5.5,0.0,13.25,0.0,10.0,1.0
2018-01-18,OH,5216,MEM,TN,CLT,NC,1431,1513.0,0,42.0,511.0,-4.5,0.0,8.13,0.0,10.0,1.0
2018-01-18,EV,5542,ATL,GA,ABE,PA,1515,1534.0,0,19.0,692.0,-2.0,0.0,11.75,0.0,10.0,1.0
2018-01-18,DL,2390,FLL,FL,ATL,GA,1045,1112.0,0,27.0,581.0,12.5,0.0,25.5,0.0,10.0,1.0
2018-01-19,WN,213,MDW,IL,ATL,GA,2055,2111.0,0,16.0,591.0,0.5,0.0,22.75,0.0,10.0,1.0
2018-01-19,WN,673,SJC,CA,SEA,WA,2130,2156.0,0,26.0,696.0,10.5,0.0,6.5,0.1,10.0,1.0
2018-01-19,F9,580,SLC,UT,DEN,CO,2117,2239.0,0,82.0,391.0,5.0,0.8,25.25,0.9,9.0,1.0
2018-01-19,AA,763,ATL,GA,MIA,FL,1236,1255.0,0,19.0,594.0,3.5,0.0,8.0,0.0,10.0,1.0
2018-01-19,B6,599,BDL,CT,DCA,VA,1915,1945.0,0,30.0,313.0,-4.0,0.0,6.25,0.0,10.0,1.0
2018-01-19,B6,1836,DTW,MI,BOS,MA,600,644.0,0,44.0,632.0,-2.0,0.0,22.63,0.0,10.0,1.0
2018-01-19,OH,5476,DCA,VA,MEM,TN,1555,1649.0,0,54.0,762.0,3.0,0.0,4.63,0.0,10.0,1.0
2018-01-19,WN,672,RDU,NC,BNA,TN,1740,1800.0,0,20.0,442.0,2.5,0.0,8.25,0.0,10.0,1.0
2018-01-19,9E,3659,LGA,NY,JAX,FL,1425,1525.0,0,60.0,833.0,-0.5,0.0,15.13,0.0,10.0,1.0
2018-01-19,WN,376,RDU,NC,BWI,MD,1820,1849.0,0,29.0,255.0,2.5,0.0,8.25,0.0,10.0,1.0
2018-01-19,OO,3100,ORD,IL,GRR,MI,1155,1218.0,0,23.0,137.0,1.0,0.0,21.5,0.0,10.0,1.0
2018-01-19,OH,5610,TYS,TN,DCA,VA,620,656.0,0,36.0,437.0,1.0,0.0,5.0,0.0,10.0,1.0
2018-01-19,YV,5989,PHX,AZ,BUR,CA,2120,2203.0,0,43.0,369.0,18.0,0.0,7.13,0.0,10.0,1.0
2018-01-19,DL,2860,LAS,NV,SEA,WA,1422,1454.0,0,32.0,867.0,14.0,0.0,12.13,0.0,10.0,1.0
2018-01-20,YV,5884,ELP,TX,PHX,AZ,825,841.0,0,16.0,347.0,12.5,0.0,11.88,0.0,10.0,1.0
2018-01-20,B6,498,SEA,WA,BOS,MA,2339,123.0,0,104.0,2496.0,5.5,0.0,12.25,0.1,10.0,1.0
2018-01-20,AA,2776,DFW,TX,OKC,OK,1830,1948.0,0,78.0,175.0,14.5,0.0,21.0,0.0,10.0,1.0
2018-01-20,F9,560,SAN,CA,DEN,CO,1019,1238.0,0,139.0,853.0,13.0,0.0,22.13,0.6,10.0,1.0
2018-01-20,DL,1829,DTW,MI,MIA,FL,823,856.0,0,33.0,1145.0,2.0,0.0,17.0,0.1,8.0,1.0
2018-01-20,DL,1614,LIT,AR,ATL,GA,855,911.0,0,16.0,453.0,9.0,0.0,10.38,0.1,8.75,1.0
2018-01-20,OO,4858,FCA,MT,SLC,UT,1340,1410.0,0,30.0,531.0,-3.5,0.1,5.5,0.2,5.63,1.0
2018-01-20,OO,3076,SAN,CA,LAX,CA,930,947.0,0,17.0,109.0,13.0,0.0,22.13,0.6,10.0,1.0
2018-01-20,UA,1564,BOS,MA,ORD,IL,1141,1202.0,0,21.0,867.0,2.0,0.0,13.13,0.0,10.0,1.0
2018-01-21,EV,5593,DTW,MI,ATW,WI,1532,1759.0,0,147.0,296.0,2.0,0.0,6.5,0.6,0.5,1.0
2018-01-21,DL,1708,DEN,CO,MSP,MN,1110,1349.0,0,159.0,680.0,-4.0,0.2,21.63,0.8,8.13,1.0
2018-01-21,YV,6194,PIT,PA,IAD,VA,625,941.0,0,196.0,182.0,4.5,0.0,7.38,0.2,0.25,1.0
2018-01-21,WN,3136,DEN,CO,SEA,WA,1405,1557.0,0,112.0,1024.0,-4.0,0.2,21.63,0.8,8.13,1.0
2018-01-21,UA,441,DEN,CO,MCI,MO,1514,1543.0,0,29.0,533.0,-4.0,0.2,21.63,0.8,8.13,1.0
2018-01-21,AA,1672,DFW,TX,MCO,FL,2025,2055.0,0,30.0,985.0,17.5,0.0,19.88,7.8,9.13,1.0
2018-01-21,UA,1067,ORD,IL,PIT,PA,2059,2148.0,0,49.0,413.0,2.5,0.0,6.38,0.2,0.0,1.0
2018-01-21,AS,727,MCO,FL,PDX,OR,1555,1615.0,0,20.0,2534.0,19.5,0.0,9.0,0.0,10.0,1.0
2018-01-21,UA,1592,EGE,CO,DEN,CO,1315,1736.0,0,261.0,120.0,-8.0,3.9,8.88,4.6,6.25,1.0
2018-01-21,UA,770,LAS,NV,SFO,CA,1644,1710.0,0,26.0,414.0,5.0,0.0,9.63,0.0,10.0,1.0
2018-01-21,B6,403,JFK,NY,SJU,PR,948,1018.0,0,30.0,1598.0,5.0,0.0,9.63,0.0,10.0,1.0
2018-01-21,AA,829,PHL,PA,BNA,TN,2015,2036.0,0,21.0,675.0,5.5,0.0,5.0,0.0,10.0,1.0
2018-01-21,OO,5720,DEN,CO,SHV,LA,1256,1402.0,0,66.0,792.0,-4.0,0.2,21.63,0.8,8.13,1.0
2018-01-21,OH,5181,CLT,NC,CHS,SC,1429,1543.0,0,74.0,168.0,11.5,0.0,4.13,0.0,10.0,1.0
2018-01-21,AA,550,PHL,PA,BDL,CT,2050,2143.0,0,53.0,196.0,5.5,0.0,5.0,0.0,10.0,1.0
2018-01-21,DL,1375,SAN,CA,ATL,GA,730,752.0,0,22.0,1892.0,12.5,0.0,7.5,0.0,10.0,1.0
2018-01-21,WN,5552,SJC,CA,SLC,UT,1750,1809.0,0,19.0,584.0,10.5,0.0,4.63,0.0,10.0,1.0
2018-01-21,YX,5965,LGA,NY,ORD,IL,915,1008.0,0,53.0,733.0,5.5,0.0,7.5,0.0,10.0,1.0
2018-01-21,AA,1521,BWI,MD,ORD,IL,720,1013.0,0,173.0,622.0,6.0,0.0,6.25,0.0,10.0,1.0
2018-01-21,B6,136,PHX,AZ,JFK,NY,2249,2307.0,0,18.0,2153.0,10.5,0.0,14.0,0.0,10.0,1.0
2018-01-21,AA,2196,DFW,TX,PIT,PA,1830,1933.0,0,63.0,1067.0,17.5,0.0,19.88,7.8,9.13,1.0
2018-01-22,OO,3038,ORD,IL,CAK,OH,1212,1248.0,0,36.0,343.0,7.0,0.0,13.75,7.6,5.63,1.0
2018-01-22,F9,1635,MCO,FL,MKE,WI,1220,1330.0,0,70.0,1066.0,21.5,0.0,11.25,0.1,6.5,1.0
2018-01-22,9E,3334,ATL,GA,FAY,NC,1340,1412.0,0,32.0,331.0,12.0,0.0,10.13,4.2,7.63,1.0
2018-01-22,OO,7371,MSP,MN,BJI,MN,1125,1217.0,0,52.0,199.0,-2.0,9.9,25.0,12.9,6.75,1.0
2018-01-22,OH,5187,CLT,NC,EWN,NC,1610,1648.0,0,38.0,221.0,12.0,0.0,7.63,0.0,10.0,1.0
2018-01-22,OO,4507,MSP,MN,ISN,ND,955,1037.0,0,42.0,546.0,-2.0,9.9,25.0,12.9,6.75,1.0
2018-01-22,WN,5884,MSY,LA,HOU,TX,1500,1520.0,0,20.0,302.0,18.5,0.0,13.0,2.5,8.88,1.0
2018-01-22,AA,2430,DFW,TX,CMH,OH,1445,1637.0,0,112.0,926.0,10.5,0.0,21.63,0.0,10.0,1.0
2018-01-22,DL,1205,ATL,GA,SDF,KY,1830,1856.0,0,26.0,321.0,12.0,0.0,10.13,4.2,7.63,1.0
2018-01-22,YX,3685,MEM,TN,ORD,IL,1105,1140.0,0,35.0,491.0,13.5,0.0,23.38,1.9,9.88,1.0
2018-01-22,DL,2819,MSP,MN,SLC,UT,1730,1953.0,0,143.0,991.0,-2.0,9.9,25.0,12.9,6.75,1.0
2018-01-22,UA,1291,SBA,CA,SFO,CA,748,906.0,0,78.0,262.0,13.0,0.0,11.5,0.0,10.0,1.0
2018-01-22,MQ,3808,MEM,TN,ORD,IL,1203,1320.0,0,77.0,491.0,13.5,0.0,23.38,1.9,9.88,1.0
2018-01-22,WN,6258,PHX,AZ,BUR,CA,2125,2209.0,0,44.0,369.0,11.5,0.0,6.75,0.0,10.0,1.0
2018-01-22,UA,703,IAH,TX,FLL,FL,1420,1458.0,0,38.0,966.0,15.0,0.0,14.88,2.9,9.5,1.0
2018-01-22,DL,2599,BNA,TN,ATL,GA,1611,1632.0,0,21.0,214.0,12.5,0.0,21.0,0.7,9.0,1.0
2018-01-22,YX,4691,IND,IN,MIA,FL,1753,1822.0,0,29.0,1020.0,9.5,0.0,23.13,2.1,9.88,1.0
2018-01-22,YX,6098,DFW,TX,LGA,NY,1845,1923.0,0,38.0,1389.0,10.5,0.0,21.63,0.0,10.0,1.0
2018-01-22,AA,165,BOS,MA,DFW,TX,600,654.0,0,54.0,1562.0,2.0,0.0,5.38,1.7,6.88,1.0
2018-01-22,OO,2944,ORD,IL,CLE,OH,720,740.0,0,20.0,316.0,7.0,0.0,13.75,7.6,5.63,1.0
2018-01-22,DL,1193,CMH,OH,ATL,GA,1448,2111.0,0,383.0,447.0,10.0,0.0,15.25,3.7,8.5,1.0
2018-01-22,9E,3850,LGA,NY,MCI,MO,1645,1721.0,0,36.0,1107.0,5.5,0.0,6.63,0.1,10.0,1.0
2018-01-22,UA,448,DEN,CO,LAS,NV,1927,2110.0,0,103.0,628.0,-3.0,0.0,11.5,0.0,10.0,1.0
2018-01-23,DL,2986,IND,IN,ATL,GA,1126,1207.0,0,41.0,432.0,2.0,0.2,20.38,1.6,9.25,1.0
2018-01-23,9E,3424,MSP,MN,PIT,PA,1500,1550.0,0,50.0,726.0,-6.5,0.3,11.75,0.4,9.0,1.0
2018-01-23,B6,76,MSY,LA,JFK,NY,1158,1236.0,0,38.0,1182.0,12.5,0.0,15.0,0.0,10.0,1.0
2018-01-23,OO,5098,SPI,IL,ORD,IL,1030,1409.0,0,219.0,174.0,0.5,0.7,21.25,0.7,8.38,1.0
2018-01-23,EV,5573,LGA,NY,RDU,NC,935,1003.0,0,28.0,431.0,7.5,0.0,14.25,0.9,7.88,1.0
2018-01-23,UA,1273,SFO,CA,OGG,HI,1100,1247.0,0,107.0,2338.0,10.5,0.0,5.25,0.0,10.0,1.0
2018-01-23,WN,1572,IND,IN,TPA,FL,530,747.0,0,137.0,837.0,2.0,0.2,20.38,1.6,9.25,1.0
2018-01-23,MQ,3673,SGF,MO,DFW,TX,1208,1242.0,0,34.0,364.0,1.0,0.0,18.88,0.0,10.0,1.0
2018-01-23,UA,1779,BWI,MD,DEN,CO,1608,1645.0,0,37.0,1491.0,10.5,0.0,19.0,1.0,9.38,1.0
2018-01-23,OO,2932,HSV,AL,ORD,IL,1718,1809.0,0,51.0,510.0,5.0,0.0,15.25,0.0,10.0,1.0
2018-01-23,AA,1035,MSP,MN,ORD,IL,1600,1639.0,0,39.0,334.0,-6.5,0.3,11.75,0.4,9.0,1.0
2018-01-23,OO,3152,LAX,CA,SLC,UT,2055,2232.0,0,97.0,590.0,17.5,0.0,8.13,0.0,10.0,1.0
2018-01-23,AA,2387,ORD,IL,BOS,MA,1505,1525.0,0,20.0,867.0,0.0,0.3,14.63,0.4,9.0,1.0
2018-01-23,9E,3505,CVG,KY,STL,MO,1210,1227.0,0,17.0,308.0,4.0,0.3,17.38,0.5,9.25,1.0
